CustomerID,Recency,EngagementDays,Frequency,Monetary,UniqueProducts,TotalQuantity,Country,AvgBasketSize,AvgSpendPerTxn,ChurnLabel
16953,29,1,1,20.8,1,10,United Kingdom,10.0,20.8,0
16954,0,359,9,2085.08,40,1054,United Kingdom,117.11111111111111,231.67555555555555,0
16955,184,189,4,518.67,18,266,United Kingdom,66.5,129.6675,1
16956,17,1,1,308.74,16,114,United Kingdom,114.0,308.74,0
16957,238,43,2,416.64,15,172,United Kingdom,86.0,208.32,1
16959,86,1,1,117.35000000000001,7,49,United Kingdom,49.0,117.35000000000001,1
16960,38,214,3,507.05,92,304,United Kingdom,101.33333333333333,169.01666666666668,1
16961,115,1,1,234.17,14,125,United Kingdom,125.0,234.17,1
16963,186,1,1,110.55000000000001,7,35,United Kingdom,35.0,110.55000000000001,1
16965,226,1,1,201.19,26,291,United Kingdom,291.0,201.19,1
16966,7,232,7,2154.97,8,1981,United Kingdom,283.0,307.8528571428571,0
16967,188,1,1,319.02,21,333,United Kingdom,333.0,319.02,1
16968,3,104,2,439.43,31,326,United Kingdom,163.0,219.715,0
16969,38,153,3,650.41,42,816,United Kingdom,272.0,216.8033333333333,1
16971,37,1,1,357.21,40,72,United Kingdom,72.0,357.21,1
16976,266,1,1,251.51999999999998,2,88,United Kingdom,88.0,251.51999999999998,1
16978,77,1,1,344.33,39,166,United Kingdom,166.0,344.33,1
16979,3,295,6,1852.0,64,865,United Kingdom,144.16666666666666,308.6666666666667,0
16980,254,37,2,1028.46,71,739,United Kingdom,369.5,514.23,1
16982,60,1,1,384.06,22,182,United Kingdom,182.0,384.06,1
16983,12,357,7,1905.87,112,1335,United Kingdom,190.71428571428572,272.26714285714286,0
16984,87,42,2,4459.52,354,2380,United Kingdom,1190.0,2229.76,1
16985,16,342,10,5464.12,62,1832,United Kingdom,183.2,546.412,0
16986,29,1,2,1873.2,3,1040,United Kingdom,520.0,936.6,0
16987,2,203,7,1616.8,74,401,United Kingdom,57.285714285714285,230.97142857142856,0
16988,4,1,1,126.12,7,43,United Kingdom,43.0,126.12,0
16989,6,144,6,1133.25,7,1233,United Kingdom,205.5,188.875,0
16990,218,1,1,179.0,1,100,United Kingdom,100.0,179.0,1
16992,10,275,5,1614.31,84,860,United Kingdom,172.0,322.86199999999997,0
16996,29,324,6,1456.96,13,544,United Kingdom,90.66666666666667,242.82666666666668,0
16997,287,38,3,702.0,7,360,United Kingdom,120.0,234.0,1
16998,149,155,4,295.0,1,76,United Kingdom,19.0,73.75,1
16999,22,51,2,484.82,21,294,United Kingdom,147.0,242.41,0
17001,0,359,11,3989.57,75,2164,United Kingdom,196.72727272727272,362.6881818181818,0
17002,85,206,3,1493.73,41,679,United Kingdom,226.33333333333334,497.91,1
17004,45,47,2,1312.1399999999999,38,771,United Kingdom,385.5,656.0699999999999,1
17006,4,71,4,781.78,37,272,United Kingdom,68.0,195.445,0
17007,50,307,6,889.9300000000001,50,597,United Kingdom,99.5,148.3216666666667,1
17010,17,1,1,195.36,11,118,United Kingdom,118.0,195.36,0
17011,29,1,1,270.9,15,186,United Kingdom,186.0,270.9,0
17014,7,59,3,583.4300000000001,63,243,United Kingdom,81.0,194.4766666666667,0
17015,28,157,3,1838.6100000000001,182,1978,United Kingdom,659.3333333333334,612.87,0
17017,2,370,20,8694.26,88,6673,United Kingdom,333.65,434.713,0
17018,40,286,2,920.1,15,176,United Kingdom,88.0,460.05,1
17019,10,358,4,1258.08,166,820,United Kingdom,205.0,314.52,0
17022,30,1,1,71.0,7,108,United Kingdom,108.0,71.0,1
17024,44,113,3,95.85,2,69,United Kingdom,23.0,31.95,1
17025,60,313,3,357.77,8,235,United Kingdom,78.33333333333333,119.25666666666666,1
17026,184,185,2,154.82999999999998,4,97,United Kingdom,48.5,77.41499999999999,1
17027,78,239,6,877.5600000000001,110,416,United Kingdom,69.33333333333333,146.26000000000002,1
17029,110,127,2,716.0,1,400,United Kingdom,200.0,358.0,1
17030,63,1,1,146.87,11,146,United Kingdom,146.0,146.87,1
17031,11,144,2,380.35,19,235,United Kingdom,117.5,190.175,0
17033,85,274,3,1030.14,24,750,United Kingdom,250.0,343.38000000000005,1
17034,15,272,3,745.52,28,410,United Kingdom,136.66666666666666,248.50666666666666,0
17035,245,66,2,433.53000000000003,27,229,United Kingdom,114.5,216.76500000000001,1
17037,87,1,1,1267.32,75,656,United Kingdom,656.0,1267.32,1
17038,29,1,1,112.4,22,28,United Kingdom,28.0,112.4,0
17040,137,1,1,449.73,15,181,United Kingdom,181.0,449.73,1
17041,26,334,3,1071.49,59,927,United Kingdom,309.0,357.16333333333336,0
17042,2,245,5,1036.58,74,990,United Kingdom,198.0,207.31599999999997,0
17043,31,235,4,1735.18,100,998,United Kingdom,249.5,433.795,1
17044,24,1,1,948.48,6,504,United Kingdom,504.0,948.48,0
17045,112,135,3,339.44,20,106,United Kingdom,35.333333333333336,113.14666666666666,1
17046,156,1,1,642.02,22,510,United Kingdom,510.0,642.02,1
17047,84,120,3,1100.9,59,533,United Kingdom,177.66666666666666,366.9666666666667,1
17048,117,214,3,925.35,41,485,United Kingdom,161.66666666666666,308.45,1
17049,2,274,9,5655.03,201,2673,United Kingdom,297.0,628.3366666666666,0
17050,95,204,6,3185.64,169,1595,United Kingdom,265.8333333333333,530.9399999999999,1
17051,193,1,1,240.89000000000001,40,179,United Kingdom,179.0,240.89000000000001,1
17052,27,1,1,399.09,72,251,United Kingdom,251.0,399.09,0
17053,130,1,1,498.48,13,122,United Kingdom,122.0,498.48,1
17054,27,217,5,1356.33,64,804,United Kingdom,160.8,271.26599999999996,0
17058,81,159,3,1179.89,51,592,United Kingdom,197.33333333333334,393.2966666666667,1
17059,29,340,5,3080.39,292,1850,United Kingdom,370.0,616.078,0
17060,265,1,1,234.24,5,216,United Kingdom,216.0,234.24,1
17061,73,159,11,5232.2300000000005,57,1526,United Kingdom,138.72727272727272,475.65727272727275,1
17062,313,56,4,533.33,52,418,United Kingdom,104.5,133.3325,1
17063,20,269,7,1461.14,66,770,United Kingdom,110.0,208.73428571428573,0
17064,58,269,3,855.45,53,316,United Kingdom,105.33333333333333,285.15000000000003,1
17068,11,356,21,4552.14,116,2164,United Kingdom,103.04761904761905,216.76857142857145,0
17069,27,346,9,2709.7000000000003,111,1506,United Kingdom,167.33333333333334,301.0777777777778,0
17070,113,1,1,304.24,62,131,United Kingdom,131.0,304.24,1
17071,27,282,9,2429.03,102,1197,United Kingdom,133.0,269.89222222222224,0
17073,17,92,4,1446.09,142,759,United Kingdom,189.75,361.5225,0
17075,17,300,4,834.12,62,292,United Kingdom,73.0,208.53,0
17076,35,329,3,841.0799999999999,17,295,United Kingdom,98.33333333333333,280.35999999999996,1
17078,35,1,2,378.2,28,788,United Kingdom,394.0,189.1,1
17079,77,1,1,118.80000000000001,2,24,United Kingdom,24.0,118.80000000000001,1
17080,21,248,2,287.62,8,166,United Kingdom,83.0,143.81,0
17081,24,21,2,288.91,55,77,United Kingdom,38.5,144.455,0
17082,32,286,2,2003.85,75,1049,United Kingdom,524.5,1001.925,1
17083,108,195,3,1405.78,24,772,United Kingdom,257.3333333333333,468.5933333333333,1
17084,34,1,2,2747.9900000000002,146,1702,United Kingdom,851.0,1373.9950000000001,1
17085,122,240,5,1562.4,115,785,United Kingdom,157.0,312.48,1
17086,6,57,6,2050.08,76,1859,United Kingdom,309.8333333333333,341.68,0
17088,27,226,4,1991.01,96,868,United Kingdom,217.0,497.7525,0
17090,3,350,7,1974.65,45,903,United Kingdom,129.0,282.09285714285716,0
17091,2,366,9,3827.76,119,1746,United Kingdom,194.0,425.3066666666667,0
17092,49,228,4,1774.03,99,1130,United Kingdom,282.5,443.5075,1
17094,321,1,1,302.0,14,152,United Kingdom,152.0,302.0,1
17095,22,313,3,1324.16,69,618,United Kingdom,206.0,441.3866666666667,0
17096,14,247,4,1022.13,46,339,United Kingdom,84.75,255.5325,0
17097,1,364,8,954.42,153,459,Spain,57.375,119.3025,0
17100,17,1,2,971.74,65,800,United Kingdom,400.0,485.87,0
17101,9,168,4,1621.73,28,815,United Kingdom,203.75,405.4325,0
17102,261,1,1,25.5,1,2,United Kingdom,2.0,25.5,1
17105,158,148,2,665.78,80,693,United Kingdom,346.5,332.89,1
17107,32,245,6,10797.48,269,4826,United Kingdom,804.3333333333334,1799.58,1
17109,28,204,6,881.29,107,588,United Kingdom,98.0,146.88166666666666,0
17110,164,1,1,163.29999999999998,12,50,United Kingdom,50.0,163.29999999999998,1
17111,46,1,1,231.61,29,282,United Kingdom,282.0,231.61,1
17114,5,330,8,801.12,85,215,United Kingdom,26.875,100.14,0
17115,7,225,3,837.5,33,372,United Kingdom,124.0,279.1666666666667,0
17117,287,1,1,116.19999999999999,9,68,United Kingdom,68.0,116.19999999999999,1
17118,317,1,1,157.02,10,154,United Kingdom,154.0,157.02,1
17119,2,57,2,606.91,35,334,United Kingdom,167.0,303.455,0
17120,232,1,1,307.46,18,120,United Kingdom,120.0,307.46,1
17122,118,1,1,138.32,7,80,United Kingdom,80.0,138.32,1
17123,161,1,1,345.29999999999995,9,246,United Kingdom,246.0,345.29999999999995,1
17124,184,1,1,294.24,31,129,United Kingdom,129.0,294.24,1
17125,49,1,1,230.5,34,281,United Kingdom,281.0,230.5,1
17126,151,211,5,989.45,187,780,United Kingdom,156.0,197.89000000000001,1
17128,334,1,1,157.09,14,76,United Kingdom,76.0,157.09,1
17131,4,71,5,2463.17,78,983,United Kingdom,196.6,492.634,0
17133,15,251,7,4892.240000000001,13,2730,United Kingdom,390.0,698.8914285714287,0
17134,106,158,2,413.2,21,98,United Kingdom,49.0,206.6,1
17135,15,356,7,1139.73,34,1224,United Kingdom,174.85714285714286,162.81857142857143,0
17138,275,1,1,380.5,24,126,United Kingdom,126.0,380.5,1
17139,15,274,12,10650.77,309,5176,United Kingdom,431.3333333333333,887.5641666666667,0
17140,246,1,1,454.12,16,296,United Kingdom,296.0,454.12,1
17142,238,1,1,579.0,15,81,United Kingdom,81.0,579.0,1
17144,0,84,2,984.57,42,483,United Kingdom,241.5,492.285,0
17146,105,254,3,749.78,33,212,United Kingdom,70.66666666666667,249.92666666666665,1
17147,22,290,4,1714.59,68,882,United Kingdom,220.5,428.6475,0
17148,51,1,1,124.88,9,82,United Kingdom,82.0,124.88,1
17152,194,69,3,1689.5,9,517,United Kingdom,172.33333333333334,563.1666666666666,1
17153,23,1,1,213.78,14,104,United Kingdom,104.0,213.78,0
17154,74,1,1,329.34,23,490,United Kingdom,490.0,329.34,1
17155,17,161,2,251.70000000000002,19,242,United Kingdom,121.0,125.85000000000001,0
17157,7,169,2,319.0,11,172,United Kingdom,86.0,159.5,0
17158,31,329,3,1266.97,53,778,United Kingdom,259.3333333333333,422.3233333333333,1
17159,21,151,3,1538.88,96,1111,United Kingdom,370.3333333333333,512.96,0
17160,30,211,6,3518.03,111,2856,United Kingdom,476.0,586.3383333333334,1
17162,28,277,10,1715.46,81,1001,United Kingdom,100.1,171.546,0
17163,21,57,2,293.1,3,66,United Kingdom,33.0,146.55,0
17164,32,241,7,2467.35,92,1501,United Kingdom,214.42857142857142,352.4785714285714,1
17165,283,1,1,158.68,10,100,United Kingdom,100.0,158.68,1
17166,38,166,2,206.34,11,78,United Kingdom,39.0,103.17,1
17169,57,126,2,835.78,51,526,United Kingdom,263.0,417.89,1
17171,288,1,1,224.91,16,185,United Kingdom,185.0,224.91,1
17172,78,1,1,317.76,15,480,United Kingdom,480.0,317.76,1
17173,4,126,8,3766.6,36,1122,United Kingdom,140.25,470.825,0
17174,217,1,1,59.9,4,41,United Kingdom,41.0,59.9,1
17175,43,253,4,1443.69,42,866,United Kingdom,216.5,360.9225,1
17176,201,1,1,306.13,15,170,United Kingdom,170.0,306.13,1
17179,177,184,3,711.79,56,290,United Kingdom,96.66666666666667,237.26333333333332,1
17180,55,260,4,783.97,91,670,United Kingdom,167.5,195.9925,1
17181,56,317,2,239.92000000000002,23,241,United Kingdom,120.5,119.96000000000001,1
17183,7,98,6,3347.31,42,1296,United Kingdom,216.0,557.885,0
17186,46,14,2,144.0,1,200,United Kingdom,100.0,72.0,1
17187,226,1,1,203.95,10,144,United Kingdom,144.0,203.95,1
17188,10,352,7,2474.23,71,1328,United Kingdom,189.71428571428572,353.4614285714286,0
17189,105,254,2,383.75,52,226,United Kingdom,113.0,191.875,1
17190,58,149,2,444.74,19,161,United Kingdom,80.5,222.37,1
17191,27,341,7,2093.68,163,1166,United Kingdom,166.57142857142858,299.09714285714284,0
17193,35,142,7,1699.3000000000002,17,1254,United Kingdom,179.14285714285714,242.7571428571429,1
17194,273,87,2,262.62,26,119,United Kingdom,59.5,131.31,1
17197,29,1,1,1013.01,29,191,United Kingdom,191.0,1013.01,0
17198,23,348,3,692.22,89,357,United Kingdom,119.0,230.74,0
17201,53,1,1,289.78,38,231,United Kingdom,231.0,289.78,1
17203,35,25,6,3560.08,116,2846,United Kingdom,474.3333333333333,593.3466666666667,1
17204,174,89,4,1564.56,44,646,United Kingdom,161.5,391.14,1
17205,53,1,1,384.08,13,884,United Kingdom,884.0,384.08,1
17206,52,1,1,204.24,7,76,United Kingdom,76.0,204.24,1
17211,26,343,8,2317.2200000000003,150,1323,United Kingdom,165.375,289.65250000000003,0
17212,252,1,1,226.85,4,147,United Kingdom,147.0,226.85,1
17213,39,327,7,2781.23,85,1176,United Kingdom,168.0,397.31857142857143,1
17214,59,299,6,1059.1200000000001,79,272,United Kingdom,45.333333333333336,176.52,1
17217,233,1,1,113.5,9,24,United Kingdom,24.0,113.5,1
17218,3,364,10,1951.97,146,955,United Kingdom,95.5,195.197,0
17219,31,1,1,114.23,24,89,United Kingdom,89.0,114.23,1
17220,23,340,14,3187.55,303,1897,United Kingdom,135.5,227.68214285714288,0
17221,6,29,2,334.48,59,287,United Kingdom,143.5,167.24,0
17222,64,1,1,328.65,27,122,United Kingdom,122.0,328.65,1
17223,309,59,2,416.89,43,110,United Kingdom,55.0,208.445,1
17226,308,1,1,393.49,21,406,United Kingdom,406.0,393.49,1
17227,18,350,6,939.32,28,741,United Kingdom,123.5,156.55333333333334,0
17228,15,357,8,1906.09,140,1532,United Kingdom,191.5,238.26125,0
17229,95,47,2,318.76,39,185,United Kingdom,92.5,159.38,1
17230,263,96,8,3638.41,51,1651,United Kingdom,206.375,454.80125,1
17231,11,350,10,3124.72,292,1724,United Kingdom,172.4,312.472,0
17232,2,12,2,417.77,30,202,United Kingdom,101.0,208.885,0
17233,34,1,1,190.88,25,131,United Kingdom,131.0,190.88,1
17234,182,1,1,149.89000000000001,14,55,United Kingdom,55.0,149.89000000000001,1
17235,24,348,2,550.06,24,224,United Kingdom,112.0,275.03,0
17236,12,351,6,916.13,88,474,United Kingdom,79.0,152.68833333333333,0
17237,10,12,2,314.69,18,105,United Kingdom,52.5,157.345,0
17238,2,369,17,3719.1,297,1807,United Kingdom,106.29411764705883,218.7705882352941,0
17239,312,1,1,382.5,15,150,United Kingdom,150.0,382.5,1
17242,107,73,2,1135.04,30,611,United Kingdom,305.5,567.52,1
17243,0,369,26,8540.05,180,3320,United Kingdom,127.6923076923077,328.4634615384615,0
17244,52,1,1,954.9,31,616,United Kingdom,616.0,954.9,1
17245,204,1,1,171.45,9,75,United Kingdom,75.0,171.45,1
17247,14,1,1,280.09000000000003,53,105,United Kingdom,105.0,280.09000000000003,0
17248,119,1,1,318.65,68,213,United Kingdom,213.0,318.65,1
17250,3,258,2,381.97,55,167,United Kingdom,83.5,190.985,0
17251,362,1,1,269.83,37,108,United Kingdom,108.0,269.83,1
17252,116,70,2,348.91,86,192,United Kingdom,96.0,174.455,1
17253,17,1,1,178.26,18,43,United Kingdom,43.0,178.26,0
17254,4,11,2,271.19,100,251,United Kingdom,125.5,135.595,0
17255,40,259,2,291.48,69,227,United Kingdom,113.5,145.74,1
17256,106,205,2,240.0,12,141,United Kingdom,70.5,120.0,1
17259,147,221,2,581.23,104,388,United Kingdom,194.0,290.615,1
17262,51,314,5,1253.3600000000001,9,367,United Kingdom,73.4,250.67200000000003,1
17263,207,1,1,63.440000000000005,23,36,United Kingdom,36.0,63.440000000000005,1
17265,138,42,2,550.01,106,389,United Kingdom,194.5,275.005,1
17266,1,146,3,296.58,60,153,United Kingdom,51.0,98.86,0
17267,126,1,2,317.2,37,158,United Kingdom,79.0,158.6,1
17268,107,138,4,763.64,3,844,United Kingdom,211.0,190.91,1
17272,41,221,4,2148.63,70,1778,United Kingdom,444.5,537.1575,1
17274,34,1,1,107.82,24,77,United Kingdom,77.0,107.82,1
17277,227,96,2,1065.3500000000001,67,430,United Kingdom,215.0,532.6750000000001,1
17278,240,1,1,246.04,15,179,United Kingdom,179.0,246.04,1
17279,57,1,1,187.82999999999998,8,48,United Kingdom,48.0,187.82999999999998,1
17282,129,170,3,1685.46,79,1866,United Kingdom,622.0,561.82,1
17284,59,277,6,1647.48,229,1362,United Kingdom,227.0,274.58,1
17286,21,1,1,151.37,44,117,United Kingdom,117.0,151.37,0
17287,25,347,7,1049.06,88,556,United Kingdom,79.42857142857143,149.8657142857143,0
17288,8,350,7,1417.63,118,1201,United Kingdom,171.57142857142858,202.51857142857145,0
17289,31,149,3,931.02,86,513,United Kingdom,171.0,310.34,1
17290,3,13,2,513.01,92,397,United Kingdom,198.5,256.505,0
17291,307,1,1,550.8000000000001,1,72,United Kingdom,72.0,550.8000000000001,1
17293,7,353,9,1854.06,93,1135,United Kingdom,126.11111111111111,206.00666666666666,0
17295,28,36,3,547.0,53,293,United Kingdom,97.66666666666667,182.33333333333334,0
17297,16,1,1,128.18,49,65,United Kingdom,65.0,128.18,0
17298,100,24,2,498.42,30,387,United Kingdom,193.5,249.21,1
17299,11,162,4,656.61,50,668,United Kingdom,167.0,164.1525,0
17301,20,1,1,163.24,59,137,United Kingdom,137.0,163.24,0
17302,14,291,5,1135.63,68,575,United Kingdom,115.0,227.12600000000003,0
17303,360,1,1,250.04,53,144,United Kingdom,144.0,250.04,1
17306,10,343,19,8631.31,13,11491,United Kingdom,604.7894736842105,454.2794736842105,0
17309,94,1,1,82.75,11,41,United Kingdom,41.0,82.75,1
17311,77,239,2,1384.85,55,1005,United Kingdom,502.5,692.425,1
17312,138,21,3,644.3,11,372,United Kingdom,124.0,214.76666666666665,1
17313,30,1,1,2328.84,24,1402,United Kingdom,1402.0,2328.84,1
17314,24,288,8,2527.92,120,1896,United Kingdom,237.0,315.99,0
17315,1,356,38,6281.23,256,3863,United Kingdom,101.65789473684211,165.29552631578946,0
17317,45,44,3,2600.34,8,1146,United Kingdom,382.0,866.7800000000001,1
17320,99,268,3,1200.6200000000001,57,634,United Kingdom,211.33333333333334,400.2066666666667,1
17321,7,60,2,657.16,94,364,United Kingdom,182.0,328.58,0
17323,14,278,7,906.52,125,760,United Kingdom,108.57142857142857,129.50285714285715,0
17324,17,349,4,986.48,43,843,United Kingdom,210.75,246.62,0
17325,279,1,1,96.8,6,60,United Kingdom,60.0,96.8,1
17329,13,301,2,523.11,29,142,United Kingdom,71.0,261.555,0
17330,22,45,2,363.9,5,120,United Kingdom,60.0,181.95,0
17331,123,1,1,175.2,1,16,United Kingdom,16.0,175.2,1
17333,85,1,1,494.25,28,375,United Kingdom,375.0,494.25,1
17334,301,7,2,307.02,11,315,United Kingdom,157.5,153.51,1
17337,150,159,4,1981.06,421,1247,United Kingdom,311.75,495.265,1
17338,16,345,8,6493.54,389,3059,United Kingdom,382.375,811.6925,0
17339,93,271,2,243.36,9,152,United Kingdom,76.0,121.68,1
17340,29,337,11,12353.29,229,5967,United Kingdom,542.4545454545455,1123.0263636363636,0
17341,156,210,3,682.29,147,443,United Kingdom,147.66666666666666,227.42999999999998,1
17343,354,1,1,193.64,17,56,United Kingdom,56.0,193.64,1
17344,45,1,1,157.62,31,65,United Kingdom,65.0,157.62,1
17345,14,182,4,519.6899999999999,70,341,United Kingdom,85.25,129.92249999999999,0
17346,3,370,15,2622.88,299,1617,United Kingdom,107.8,174.85866666666666,0
17347,85,1,1,228.96,1,216,United Kingdom,216.0,228.96,1
17348,14,284,5,1156.6,180,1398,United Kingdom,279.6,231.32,0
17349,178,1,1,98.25,8,102,United Kingdom,102.0,98.25,1
17350,7,43,4,1281.32,66,770,United Kingdom,192.5,320.33,0
17351,35,238,3,587.15,22,113,United Kingdom,37.666666666666664,195.71666666666667,1
17353,128,26,2,1740.0,5,1200,United Kingdom,600.0,870.0,1
17354,50,1,1,1393.06,15,1006,United Kingdom,1006.0,1393.06,1
17356,311,1,1,178.22,19,166,United Kingdom,166.0,178.22,1
17357,23,1,2,384.39,41,152,United Kingdom,76.0,192.195,0
17358,302,53,2,360.81,55,190,United Kingdom,95.0,180.405,1
17359,10,1,1,127.86,13,161,United Kingdom,161.0,127.86,0
17360,16,167,3,568.24,113,328,United Kingdom,109.33333333333333,189.41333333333333,0
17361,48,243,3,488.2,26,157,United Kingdom,52.333333333333336,162.73333333333332,1
17362,238,71,2,312.23,30,191,United Kingdom,95.5,156.115,1
17364,0,331,11,4462.68,288,2692,United Kingdom,244.72727272727272,405.69818181818187,0
17365,12,321,8,4767.36,278,4749,United Kingdom,593.625,595.92,0
17367,237,1,1,167.55,33,149,United Kingdom,149.0,167.55,1
17368,22,315,8,1878.87,93,1377,United Kingdom,172.125,234.85875,0
17370,72,97,4,446.18,31,540,United Kingdom,135.0,111.545,1
17371,16,344,3,418.4,83,151,United Kingdom,50.333333333333336,139.46666666666667,0
17372,40,322,8,1337.18,215,747,United Kingdom,93.375,167.1475,1
17373,39,273,4,646.92,47,408,United Kingdom,102.0,161.73,1
17374,218,63,2,495.77,24,85,United Kingdom,42.5,247.885,1
17375,198,163,3,400.1,63,367,United Kingdom,122.33333333333333,133.36666666666667,1
17376,70,241,2,203.2,23,86,United Kingdom,43.0,101.6,1
17377,23,350,20,4058.32,190,2038,United Kingdom,101.9,202.916,0
17379,10,1,1,389.71999999999997,71,623,United Kingdom,623.0,389.71999999999997,0
17381,8,364,29,20275.61,40,25649,United Kingdom,884.448275862069,699.1589655172414,0
17382,64,1,1,65.4,2,25,United Kingdom,25.0,65.4,1
17383,3,1,1,193.39000000000001,49,148,United Kingdom,148.0,193.39000000000001,0
17384,18,200,2,336.4,12,88,United Kingdom,44.0,168.2,0
17385,14,1,1,256.11,42,197,United Kingdom,197.0,256.11,0
17386,7,158,6,2686.42,23,1902,United Kingdom,317.0,447.7366666666667,0
17387,19,14,2,746.81,71,522,United Kingdom,261.0,373.405,0
17388,77,210,4,1259.56,13,1068,United Kingdom,267.0,314.89,1
17389,0,331,34,31833.68,45,7612,United Kingdom,223.88235294117646,936.2847058823529,0
17391,163,1,2,508.8,2,480,United Kingdom,240.0,254.4,1
17392,306,52,2,417.27,53,277,United Kingdom,138.5,208.635,1
17394,218,1,1,203.86999999999998,4,241,United Kingdom,241.0,203.86999999999998,1
17396,38,333,8,7330.8,24,2005,United Kingdom,250.625,916.35,1
17397,21,1,2,681.41,88,250,United Kingdom,125.0,340.705,0
17398,114,141,3,653.38,30,310,United Kingdom,103.33333333333333,217.79333333333332,1
17400,125,227,5,2097.84,175,1088,United Kingdom,217.6,419.56800000000004,1
17402,4,365,13,2633.85,33,701,United Kingdom,53.92307692307692,202.60384615384615,0
17403,35,1,1,263.92,32,111,United Kingdom,111.0,263.92,1
17404,3,357,15,31906.82,111,32748,Sweden,2183.2,2127.1213333333335,0
17405,0,150,3,1031.41,77,726,United Kingdom,242.0,343.80333333333334,0
17406,332,34,3,2184.42,99,780,United Kingdom,260.0,728.14,1
17408,162,1,1,32.65,2,3,United Kingdom,3.0,32.65,1
17409,184,64,2,771.85,13,105,United Kingdom,52.5,385.925,1
17410,15,200,5,1214.72,57,616,United Kingdom,123.2,242.94400000000002,0
17411,11,250,3,778.94,39,306,United Kingdom,102.0,259.6466666666667,0
17412,2,370,7,1258.06,48,738,United Kingdom,105.42857142857143,179.72285714285712,0
17414,43,142,2,778.0,5,2100,United Kingdom,1050.0,389.0,1
17415,79,1,1,507.84,14,114,United Kingdom,114.0,507.84,1
17416,29,252,7,6893.42,186,4302,United Kingdom,614.5714285714286,984.7742857142857,0
17418,41,282,2,463.46000000000004,29,289,United Kingdom,144.5,231.73000000000002,1
17419,10,356,12,4226.57,155,1876,United Kingdom,156.33333333333334,352.21416666666664,0
17420,49,324,3,598.83,28,265,United Kingdom,88.33333333333333,199.61,1
17422,15,280,6,1979.37,93,2253,United Kingdom,375.5,329.895,0
17423,45,172,2,698.41,26,459,United Kingdom,229.5,349.205,1
17425,18,42,2,759.17,42,407,United Kingdom,203.5,379.585,0
17426,7,275,6,5037.26,179,3094,United Kingdom,515.6666666666666,839.5433333333334,0
17427,71,1,1,100.8,2,34,United Kingdom,34.0,100.8,1
17428,0,369,28,17256.85,252,9474,United Kingdom,338.35714285714283,616.3160714285714,0
17429,127,91,3,524.9200000000001,36,624,United Kingdom,208.0,174.97333333333336,1
17430,32,333,2,265.76,14,190,United Kingdom,95.0,132.88,1
17431,312,1,1,403.3,41,292,United Kingdom,292.0,403.3,1
17432,17,20,2,365.76,44,207,United Kingdom,103.5,182.88,0
17433,87,1,1,303.15999999999997,53,185,United Kingdom,185.0,303.15999999999997,1
17434,1,83,7,2373.82,100,1693,United Kingdom,241.85714285714286,339.1171428571429,0
17436,1,226,2,216.29999999999998,7,90,United Kingdom,45.0,108.14999999999999,0
17438,253,1,1,388.45000000000005,17,103,United Kingdom,103.0,388.45000000000005,1
17440,156,91,3,186.42000000000002,3,246,United Kingdom,82.0,62.14000000000001,1
17442,36,254,6,2248.56,96,1496,United Kingdom,249.33333333333334,374.76,1
17443,219,1,1,534.24,1,504,Canada,504.0,534.24,1
17444,147,26,3,2940.04,132,2119,Canada,706.3333333333334,980.0133333333333,1
17446,176,134,2,120.9,6,198,United Kingdom,99.0,60.45,1
17447,39,32,2,541.53,33,443,United Kingdom,221.5,270.765,1
17449,1,358,7,2519.21,178,1121,United Kingdom,160.14285714285714,359.88714285714286,0
17450,7,360,46,194390.79,124,69973,United Kingdom,1521.1521739130435,4225.886739130435,0
17451,0,105,7,1721.4,83,1203,United Kingdom,171.85714285714286,245.91428571428574,0
17453,17,47,2,486.71999999999997,19,219,United Kingdom,109.5,243.35999999999999,0
17454,191,168,4,517.53,57,243,United Kingdom,60.75,129.3825,1
17455,203,1,1,131.7,8,66,United Kingdom,66.0,131.7,1
17456,364,1,1,249.86,17,222,United Kingdom,222.0,249.86,1
17457,126,213,5,1737.7,14,826,United Kingdom,165.2,347.54,1
17458,14,1,1,316.5,52,170,United Kingdom,170.0,316.5,0
17459,42,17,2,657.3,88,537,United Kingdom,268.5,328.65,1
17460,93,279,6,622.4300000000001,18,236,United Kingdom,39.333333333333336,103.73833333333334,1
17461,22,7,3,735.82,104,770,United Kingdom,256.6666666666667,245.27333333333334,0
17462,59,224,2,675.69,25,227,United Kingdom,113.5,337.845,1
17463,15,297,5,1875.86,162,1086,United Kingdom,217.2,375.17199999999997,0
17464,157,1,1,289.96000000000004,9,220,United Kingdom,220.0,289.96000000000004,1
17466,9,69,2,763.28,41,306,United Kingdom,153.0,381.64,0
17468,9,5,2,137.0,5,116,United Kingdom,58.0,68.5,0
17469,15,189,5,1870.97,61,787,United Kingdom,157.4,374.194,0
17470,44,324,5,1125.07,67,1675,United Kingdom,335.0,225.01399999999998,1
17472,190,109,3,697.54,142,455,United Kingdom,151.66666666666666,232.51333333333332,1
17475,78,1,1,194.37,14,178,United Kingdom,178.0,194.37,1
17480,77,1,1,511.82,29,338,United Kingdom,338.0,511.82,1
17481,3,91,4,1255.59,69,1061,United Kingdom,265.25,313.8975,0
17483,64,118,3,414.04,18,191,United Kingdom,63.666666666666664,138.01333333333335,1
